x,z
161948.625591593,-5178.77746582031
162137.817911209,-5200.23478190104
162327.010230825,-5230.92704264323
162516.202550442,-5247.45491536458
162705.394870058,-5259.2392578125
162894.587189674,-5265.21944173177
163083.779509291,-5277.53967285156
163272.971828907,-5304.28275553385
163462.164148523,-5332.78674316406
163651.35646814,-5364.02547200521
163840.548787756,-5392.26595052083
164029.741107372,-5420.88846842448
164218.933426989,-5449.0029296875
164408.125746605,-5416.6825764974
164597.318066221,-5256.33447265625
164786.510385838,-5212.6553141276
164975.702705454,-5210.78462727865
165164.895025071,-5251.40930175781
165354.087344687,-5317.99247233073
165543.279664303,-5398.94877115885
165732.47198392,-5443.51912434896
165921.664303536,-5481.75956217448
166110.856623152,-5515.67277018229
166300.048942769,-5571.40002441406
166489.241262385,-5648.77457682292
166678.433582001,-5704.0859375
166867.625901618,-5722.1494547526
167056.818221234,-5745.1445719401
167246.01054085,-5720.88167317708
167435.202860467,-5636.9706624349
167624.395180083,-5624.75830078125
167813.587499699,-5645.28592936198
168002.779819316,-5619.59240722656
168191.972138932,-5518.56762695313
168381.164458548,-5463.55297851563
168570.356778165,-5420.55688476563
168759.549097781,-5463.6718343099
168948.741417397,-5585.42069498698
169137.933737014,-5656.72737630208
169327.12605663,-5549.30798339844
169516.318376247,-5458.91202799479
169705.510695863,-5444.01863606771
169894.703015479,-5536.03015136719
170083.895335096,-5680.81022135417
170273.087654712,-5771.94669596354
170462.279974328,-5686.02620442708
170651.472293945,-5657.49133300781
170840.664613561,-5712.63936360677
171029.856933177,-5651.0996500651
171219.049252794,-5516.74934895833
171408.24157241,-5478.25065104167
171597.433892026,-5452.11775716146
171786.626211643,-5479.96146647135
171975.818531259,-5582.85400390625
172165.010850875,-5725.41202799479
172354.203170492,-5755.24466959635
172543.395490108,-5623.86006673177
172732.587809724,-5593.04935709635
172921.780129341,-5578.58121744792
173110.972448957,-5577.65104166667
173300.164768573,-5622.75573730469
173489.35708819,-5649.5615641276
173678.549407806,-5703.52726236979
173867.741727422,-5791.54427083333
174056.934047039,-5835.43994140625
174246.126366655,-5728.04903157552
174435.318686272,-5633.88130696615
174624.511005888,-5628.12626139323
174813.703325504,-5633.08272298177
175002.895645121,-5657.08312988281
175192.087964737,-5673.22428385417
175381.280284353,-5724.97692871094
175570.47260397,-5769.95776367188
175759.664923586,-5764.86507161458
175948.857243202,-5821.58479817708
176138.049562819,-5808.98091634115
176327.241882435,-5763.9658203125
176516.434202051,-5738.40205891927
176705.626521668,-5751.71936035156
176894.818841284,-5769.76098632813
177084.0111609,-5776.23681640625
177273.203480517,-5807.84521484375
177462.395800133,-5791.54817708333
177651.588119749,-5783.27372233073
177840.780439366,-5714.77331542969
178029.972758982,-5664.88907877604
178219.165078598,-5664.31424967448
178408.357398215,-5636.02901204427
178597.549717831,-5572.30525716146
178786.742037447,-5519.38696289063
178975.934357064,-5524.45328776042
179165.12667668,-5528.21712239583
179354.318996297,-5518.85945638021
179543.511315913,-5540.6757405599
179732.703635529,-5574.01875813802
179921.895955146,-5559.2529703776
180111.088274762,-5526.7451578776
180300.280594378,-5525.71931966146
180489.472913995,-5540.52937825521
180678.665233611,-5544.08182779948
180867.857553227,-5561.4521484375
181057.049872844,-5583.02388509115
181246.24219246,-5546.99694824219
181435.434512076,-5509.38028971354
181624.626831693,-5479.56591796875
181813.819151309,-5462.99922688802
182003.011470925,-5467.11905924479
182192.203790542,-5481.70930989583
182381.396110158,-5504.59427897135
182570.588429774,-5518.80818684896
182759.780749391,-5526.36604817708
182948.973069007,-5525.69372558594
183138.165388623,-5564.80135091146
183327.35770824,-5643.49332682292
183516.550027856,-5621.21199544271
183705.742347472,-5522.41845703125
183894.934667089,-5474.99340820313
184084.126986705,-5432.76147460938
184273.319306322,-5411.99678548177
184462.511625938,-5393.1748453776
184651.703945554,-5394.76534016927
184840.896265171,-5444.26143391927
185030.088584787,-5509.81860351563
185219.280904403,-5519.36763509115
185408.47322402,-5455.50337727865
185597.665543636,-5385.80041503906
185786.857863252,-5343.27746582031
185976.050182869,-5312.6376546224
186165.242502485,-5274.68477376302
186354.434822101,-5204.22884114583
186543.627141718,-5132.24202473958
186732.819461334,-5066.92899576823
186922.01178095,-5001.48356119792
187111.204100567,-4945.31127929688
187300.396420183,-4903.29964192708
187489.588739799,-4894.50549316406
187678.781059416,-4903.98620605469
187867.973379032,-4872.68505859375
188057.165698648,-4816.88167317708
188246.358018265,-4759.52530924479
188435.550337881,-4693.56197102865
188624.742657498,-4630.21484375
188813.934977114,-4580.46997070313
189003.12729673,-4527.48946126302
