x,z
71317.4088606497,928.705861409505
71476.9556366243,990.271448771159
71636.5024125989,1063.20337931315
71796.0491885735,1147.72835286458
71955.5959645481,1233.00182088216
72115.1427405227,1260.36461385091
72274.6895164973,1285.68018595378
72434.2362924719,1312.02057902018
72593.7830684465,1348.99537150065
72753.3298444212,1402.50780232747
72912.8766203958,1456.26889038086
73072.4233963704,1477.80236816406
73231.970172345,1450.43746948242
73391.5169483196,1410.37099202474
73551.0637242942,1361.92455037435
73710.6105002688,1306.96570841471
73870.1572762434,1248.39613850911
74029.704052218,1201.62101236979
74189.2508281926,1155.00759887695
74348.7976041672,1109.57897949219
74508.3443801418,1071.55203755697
74667.8911561164,1042.36101786296
74827.4379320911,1015.27746582031
74986.9847080657,980.626098632813
75146.5314840403,940.767639160156
75306.0782600149,891.422856648763
75465.6250359895,831.142827351888
75625.1718119641,772.439661661784
75784.7185879387,724.311686197917
75944.2653639133,732.54970296224
76103.8121398879,778.977605183919
76263.3589158625,831.089808146159
76422.9056918371,880.016326904297
76582.4524678117,931.726191202799
76741.9992437863,985.573659261068
76901.546019761,1036.22718811035
77061.0927957356,1093.51742553711
77220.6395717102,1172.65073649089
77380.1863476848,1266.57354736328
77539.7331236594,1337.30230712891
77699.279899634,1408.97310384115
77858.8266756086,1500.73174031576
78018.3734515832,1588.81017049154
78177.9202275578,1667.73478190104
78337.4670035324,1750.09202067057
78497.013779507,1803.53002929688
78656.5605554816,1849.13283284505
78816.1073314562,1894.09452311198
78975.6541074308,1907.2619934082
79135.2008834055,1875.80366007487
79294.7476593801,1857.61002604167
79454.2944353547,1898.63564046224
79613.8412113293,1972.2151184082
79773.3879873039,2090.63263956706
79932.9347632785,2215.01676432292
80092.4815392531,2306.00624593099
80252.0283152277,2436.18273925781
80411.5750912023,2580.34962972005
80571.1218671769,2601.55395507813
80730.6686431515,2560.49169921875
80890.2154191261,2532.28662109375
81049.7621951007,2526.26053873698
81209.3089710754,2532.33349609375
81368.85574705,2587.95937093099
81528.4025230246,2618.85247802734
81687.9492989992,2625.57604980469
81847.4960749738,2579.77746582031
82007.0428509484,2549.63643391927
82166.589626923,2527.25923665365
82326.1364028976,2538.77937825521
82485.6831788722,2559.16762288411
82645.2299548468,2566.53426106771
82804.7767308214,2618.55096435547
82964.323506796,2675.63716634115
83123.8702827706,2664.44681803385
83283.4170587453,2638.9623819987
83442.9638347199,2596.4692179362
83602.5106106945,2553.28588867188
83762.0573866691,2502.7778523763
83921.6041626437,2463.97591145833
84081.1509386183,2436.32383219401
84240.6977145929,2420.11342366536
84400.2444905675,2398.8676554362
84559.7912665421,2366.58559163411
84719.3380425167,2345.32908121745
84878.8848184913,2328.35734049479
85038.4315944659,2310.8524983724
85197.9783704406,2337.18479410807
85357.5251464152,2356.83669026693
85517.0719223898,2385.85727945964
85676.6186983644,2457.43532307943
85836.165474339,2557.34358723958
85995.7122503136,2571.41418457031
86155.2590262882,2531.01829020182
86314.8058022628,2504.76031494141
86474.3525782374,2495.43100992839
86633.899354212,2528.70658365885
86793.4461301866,2628.90301513672
86952.9929061612,2735.5234375
87112.5396821358,2838.65466308594
87272.0864581105,2916.01180013021
87431.6332340851,2975.79730224609
87591.1800100597,3047.61647542318
87750.7267860343,3120.34946695964
87910.2735620089,3185.40561930339
88069.8203379835,3239.33079020182
88229.3671139581,3271.98215738932
88388.9138899327,3349.73744710286
88548.4606659073,3418.36016845703
88708.0074418819,3424.76544189453
88867.5542178565,3453.39666748047
89027.1009938311,3482.7231648763
89186.6477698057,3489.88783772786
89346.1945457804,3459.45404052734
89505.741321755,3468.16870117188
89665.2880977296,3513.25868733724
89824.8348737042,3550.03021240234
89984.3816496788,3586.79392496745
90143.9284256534,3669.95591227214
90303.475201628,3737.46750895182
90463.0219776026,3800.27032470703
90622.5687535772,3926.4882405599
90782.1155295518,4021.15026855469
90941.6623055264,4050.90771484375
91101.209081501,3990.93227132161
91260.7558574756,3917.62896728516
91420.3026334503,3849.41133626302
91579.8494094249,3807.82895914714
91739.3961853995,3792.81087239583
91898.9429613741,3758.66524251302
92058.4897373487,3718.25952148438
92218.0365133233,3689.78196207682
92377.5832892979,3668.49078369141
92537.1300652725,3624.42358398438
92696.6768412471,3580.28845214844
92856.2236172217,3550.6313680013
93015.7703931963,3523.62764485677
93175.3171691709,3511.20792643229
93334.8639451456,3505.85416666667
93494.4107211201,3494.12831624349
93653.9574970948,3464.67993164063
93813.5042730694,3421.91827392578
93973.051049044,3384.9946085612
94132.5978250186,3352.77840169271
94292.1446009932,3324.31719970703
94451.6913769678,3282.85139973958
94611.2381529424,3251.78989664714
94770.784928917,3216.37943522135
94930.3317048916,3177.36142985026
95089.8784808662,3158.68322753906
95249.4252568408,3135.61218261719
95408.9720328155,3116.17063395182
95568.51880879,3149.51621500651
95728.0655847647,3148.31760660807
95887.6123607393,3109.10158284505
96047.1591367139,3151.47719319661
96206.7059126885,3233.43943277995
96366.2526886631,3213.7094523112
96525.7994646377,3139.02353922526
96685.3462406123,3095.25565592448
96844.8930165869,3113.87713623047
97004.4397925615,3120.11930338542
97163.9865685361,3115.38582356771
97323.5333445107,3166.29016113281
97483.0801204853,3238.20552571615
97642.62689646,3245.56958007813
97802.1736724346,3251.89951578776
97961.7204484092,3295.50083414714
98121.2672243838,3375.06536865234
98280.8140003584,3417.13008626302
98440.360776333,3429.65738932292
98599.9075523076,3472.53501383464
98759.4543282822,3523.51572672526
98919.0011042568,3531.95697021484
99078.5478802314,3539.26719156901
99238.094656206,3581.42274983724
99397.6414321807,3636.73059082031
99557.1882081552,3699.64619954427
99716.7349841299,3743.92950439453
99876.2817601045,3794.65260823568
100035.828536079,3849.33583577474
100195.375312054,3906.77457682292
100354.922088028,3961.56144205729
100514.468864003,4032.19073486328
100674.015639978,4074.98162841797
100833.562415952,4147.85129801432
100993.109191927,4243.5391031901
101152.655967901,4331.88399251302
101312.202743876,4392.57539876302
101471.749519851,4335.22408040365
101631.296295825,4263.38883463542
101790.8430718,4195.32149251302
101950.389847774,4155.99768066406
102109.936623749,4149.40771484375
102269.483399724,4161.05059814453
102429.030175698,4195.26466878255
102588.576951673,4258.65246582031
102748.123727647,4305.42008463542
102907.670503622,4315.04695638021
103067.217279597,4241.7255452474
103226.764055571,4163.47314453125
103386.310831546,4117.10996500651
103545.85760752,4065.20981852214
103705.404383495,4049.42313639323
103864.95115947,4055.52659098307
104024.497935444,4083.11588541667
104184.044711419,4145.55025227865
104343.591487393,4205.69490559896
104503.138263368,4212.06681315104
104662.685039343,4197.48659261068
104822.231815317,4206.21256510417
104981.778591292,4253.61596679688
