DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
6668,64896.7074540167,3241302.78845618,112991.623139389,3233542.82348639,-0.337209491144,0.104933209195,0.717699729139,0.0755183228352,120717.909433989,-4067.998047
6675,70644.2042489354,3203031.59794286,107119.185299973,3197146.47326395,-1.91885951931,0.104584640813,0.147579163458,0.0154768156088,83850.8531954974,-1267.566406
6676,67358.4259631353,3182938.62538994,103876.134395684,3177046.606781,-1.9948067262,0.104932522148,0.136790966669,0.0143934238129,63491.0395470274,-1243.717163
6677,59222.7217724311,3190649.90589818,104882.33593718,3183282.86924985,-2.23720094721,0.104825666039,0.107345063901,0.01128350055,69807.9542308372,-1142.367798
6678,87850.8617333132,3177971.07091293,103614.911172633,3175427.59059515,-1.28054187403,0.104803078063,0.279416988235,0.0293643556368,61851.0849798783,-1708.611938
6679,79419.0585936929,3185452.09128899,104577.390871068,3181392.87267121,-1.35660250268,0.104763764855,0.258951425949,0.0272033342532,67893.5147409012,-1436.315308
6680,86250.3535494078,3182515.13848592,104288.8715084,3179604.67975086,-1.13867788217,0.107012098976,0.322081040187,0.0345654782134,66082.195513646,-1710.873535
6681,81340.4428498812,3188902.36422363,105168.707090919,3185057.74794421,-1.3041488871,0.105578629796,0.272920301159,0.0288950360742,71605.7870421329,-1740.071167
6683,89461.6773275344,3192811.95272154,105989.556622395,3190145.23083368,-1.41641293668,0.105922954291,0.243947290257,0.0259122653834,76759.0652321827,-1972.573608
6684,92059.1631916681,3185944.71165379,104975.565569772,3183860.69032719,-0.956649335211,0.104873978913,0.386296503934,0.0406241016451,70393.248141454,-2252.698242
6685,117256.66109013,3153621.80139985,100532.004882809,3156320.27263015,-1.57022681458,0.106328759645,0.209177122047,0.0223045568951,42496.6562616962,-1222.245605
6686,129546.280229747,3157188.30678916,101404.665045905,3161728.86881963,-1.19409089408,0.104355581731,0.304633504237,0.0318769527636,47975.2006396415,-1601.597046
6687,115748.682060043,3159361.72569216,101396.365127048,3161677.42736349,-1.63684837809,0.105127841548,0.195670638989,0.0206273984095,47923.0939024303,-1280.663818
6688,123591.065324919,3159652.2314726,101641.027419717,3163193.80177795,-1.50751410288,0.104494000107,0.222672186478,0.0233315677467,49459.079254664,-1214.164185
6689,117637.332189684,3165146.59594316,102353.973577767,3167612.5182919,-1.22004014475,0.105370132298,0.296861757245,0.0313673892147,53934.9420603003,-1407.73999
6690,125153.777816951,3162775.79644381,102171.867455091,3166483.85615876,-1.19486289875,0.104381290219,0.304399233255,0.0318603283876,52791.683187301,-1580.514526
6691,119517.808601735,3167716.82190287,102805.861716428,3170413.24252361,-1.3376503123,0.10428076743,0.263892600981,0.027593906201,56771.8874443332,-1427.572998
6692,125936.372340675,3164709.36551292,102495.783500395,3168491.43157291,-1.19434228675,0.104690353854,0.304567588284,0.031972854656,54825.2221340438,-1607.041382
6695,121340.85804559,3173678.72542537,103789.644765275,3176510.55906707,-0.717045974145,0.104725065972,0.490876699245,0.0515483670581,62948.0592455659,-2005.451904
6697,131632.161077805,3171347.55806715,103684.175451567,3175856.8785711,-0.852805978891,0.110228932709,0.428814536197,0.0474117135517,62285.9248430855,-2139.898438
6698,124379.028201137,3177923.71306121,104534.267804693,3181125.60339235,-0.796180266783,0.106127619872,0.453595824919,0.0482749122609,67622.7889270719,-2317.00708
6699,128994.835175457,3181227.97146088,105170.986496316,3185071.87530313,-0.890450971174,0.104086863098,0.412700168623,0.0430732779262,71620.0971070919,-2290.297852
6700,138899.562246274,3177457.85710962,104829.42991852,3182954.96693114,-0.716215293343,0.104458337714,0.49127092505,0.0514576508142,69475.8112233452,-2754.739258
6702,136451.745626803,3187643.79951281,106369.094648446,3192497.54162804,-0.5052447852,0.104685514533,0.60667305542,0.0636842809852,79141.7979462049,-2735.921143
6703,143563.697118192,3183165.56679649,105845.325074944,3189251.30874243,-0.811087199786,0.104871332166,0.446825026039,0.0469882705666,75853.5822425515,-2849.529541
